"name","primaryColor","sessionId","rating"
"Thorax","#292929","b6473aa3-74c2-44c3-be57-6811114e6f4f","SKIPPED"
"Starlight Glimmer","#edbcf3","b6473aa3-74c2-44c3-be57-6811114e6f4f","SOMEWHAT_MEAN"
"Pony of Shadows","#424242","b6473aa3-74c2-44c3-be57-6811114e6f4f","SKIPPED"
"Daring Do","#d9bf61","b6473aa3-74c2-44c3-be57-6811114e6f4f","NEITHER_NICE_NOR_MEAN"
"Apple Bloom","#f3f49b","b6473aa3-74c2-44c3-be57-6811114e6f4f","VERY_NICE"
"Filthy Rich","#d4bb80","b6473aa3-74c2-44c3-be57-6811114e6f4f","SOMEWHAT_NICE"
"Princess Cadance","#f9c3e4","b6473aa3-74c2-44c3-be57-6811114e6f4f","VERY_NICE"
"Grogar","#2286d8","b6473aa3-74c2-44c3-be57-6811114e6f4f","SKIPPED"
"Silverstream","#f9d8fa","b6473aa3-74c2-44c3-be57-6811114e6f4f","SKIPPED"
"Tirek","#a12e45","b6473aa3-74c2-44c3-be57-6811114e6f4f","VERY_MEAN"
"Granny Smith","#d2f391","b6473aa3-74c2-44c3-be57-6811114e6f4f","VERY_NICE"
"Garble","#981926","62830e05-e4c6-4f2f-9cf1-ff2b00422ab2","SKIPPED"
"Rainbow Dash","#b3e8fe","b6473aa3-74c2-44c3-be57-6811114e6f4f","NEITHER_NICE_NOR_MEAN"
"Mayor Mare","#d8c7a0","62830e05-e4c6-4f2f-9cf1-ff2b00422ab2","SOMEWHAT_NICE"
"Queen Chrysalis","#313131","b6473aa3-74c2-44c3-be57-6811114e6f4f","VERY_MEAN"
"Scootaloo","#f9b864","b6473aa3-74c2-44c3-be57-6811114e6f4f","VERY_NICE"
"Queen Novo","#f8ebf5","62830e05-e4c6-4f2f-9cf1-ff2b00422ab2","SKIPPED"
"Storm King","#706d86","62830e05-e4c6-4f2f-9cf1-ff2b00422ab2","VERY_MEAN"
"Sweetie Belle","#ede8ee","62830e05-e4c6-4f2f-9cf1-ff2b00422ab2","SOMEWHAT_NICE"
"Babs Seed","#e0a145","b6473aa3-74c2-44c3-be57-6811114e6f4f","NEITHER_NICE_NOR_MEAN"
"Windigos","#6da8bd","62830e05-e4c6-4f2f-9cf1-ff2b00422ab2","SOMEWHAT_MEAN"
"Spike","#c391c6","62830e05-e4c6-4f2f-9cf1-ff2b00422ab2","SOMEWHAT_NICE"
"Mrs. Cake","#90eeff","b6473aa3-74c2-44c3-be57-6811114e6f4f","VERY_NICE"
"Trixie Lulamoon","#70ade0","62830e05-e4c6-4f2f-9cf1-ff2b00422ab2","SOMEWHAT_MEAN"
"Twilight Sparkle","#cc93dd","b6473aa3-74c2-44c3-be57-6811114e6f4f","SOMEWHAT_NICE"
"Silverstream","#f9d8fa","62830e05-e4c6-4f2f-9cf1-ff2b00422ab2","SKIPPED"
"Silver Spoon","#a2b4c2","b6473aa3-74c2-44c3-be57-6811114e6f4f","VERY_MEAN"
"Apple Bloom","#f3f49b","62830e05-e4c6-4f2f-9cf1-ff2b00422ab2","SOMEWHAT_NICE"
"Big McIntosh","#d9385a","62830e05-e4c6-4f2f-9cf1-ff2b00422ab2","NEITHER_NICE_NOR_MEAN"
"Babs Seed","#e0a145","62830e05-e4c6-4f2f-9cf1-ff2b00422ab2","SOMEWHAT_MEAN"
"Silver Spoon","#a2b4c2","62830e05-e4c6-4f2f-9cf1-ff2b00422ab2","SOMEWHAT_MEAN"
"Scootaloo","#f9b864","62830e05-e4c6-4f2f-9cf1-ff2b00422ab2","SOMEWHAT_NICE"
"Discord","#68413d","b6473aa3-74c2-44c3-be57-6811114e6f4f","SOMEWHAT_MEAN"
"The Hydra","#b5883f","62830e05-e4c6-4f2f-9cf1-ff2b00422ab2","VERY_MEAN"
"Pinkie Pie","#f9b8d2","b6473aa3-74c2-44c3-be57-6811114e6f4f","VERY_NICE"
"Pony of Shadows","#424242","62830e05-e4c6-4f2f-9cf1-ff2b00422ab2","VERY_MEAN"
"Changelings","#2b2b2b","b6473aa3-74c2-44c3-be57-6811114e6f4f","VERY_MEAN"
"Daybreaker","#fff4e3","62830e05-e4c6-4f2f-9cf1-ff2b00422ab2","VERY_MEAN"
"Flim Flam Brothers","#efefa6","62830e05-e4c6-4f2f-9cf1-ff2b00422ab2","SOMEWHAT_MEAN"
"Parasprites","#428ec2","62830e05-e4c6-4f2f-9cf1-ff2b00422ab2","VERY_NICE"
"Tantabus","#000031","b6473aa3-74c2-44c3-be57-6811114e6f4f","VERY_MEAN"
"Princess Luna","#6265bb","b6473aa3-74c2-44c3-be57-6811114e6f4f","SOMEWHAT_NICE"
"Rarity","#edeef9","b6473aa3-74c2-44c3-be57-6811114e6f4f","VERY_NICE"
"Granny Smith","#d2f391","62830e05-e4c6-4f2f-9cf1-ff2b00422ab2","SOMEWHAT_NICE"
"Applejack","#faba62","62830e05-e4c6-4f2f-9cf1-ff2b00422ab2","SOMEWHAT_NICE"
"Sunset Shimmer","#fecf69","62830e05-e4c6-4f2f-9cf1-ff2b00422ab2","SOMEWHAT_NICE"
"Gilda","#af9246","b6473aa3-74c2-44c3-be57-6811114e6f4f","SOMEWHAT_MEAN"
"Smolder","#e29c25","b6473aa3-74c2-44c3-be57-6811114e6f4f","SKIPPED"
"Diamond Tiara","#fbc3ff","62830e05-e4c6-4f2f-9cf1-ff2b00422ab2","VERY_MEAN"
"Cockatrice","#378f90","b6473aa3-74c2-44c3-be57-6811114e6f4f","VERY_MEAN"
"Rover (Diamond Dogs)","#939393","62830e05-e4c6-4f2f-9cf1-ff2b00422ab2","SOMEWHAT_MEAN"
"Fluttershy","#fdf6af","b6473aa3-74c2-44c3-be57-6811114e6f4f","VERY_NICE"
"Vampire Fruit Bat","#5e5957","b6473aa3-74c2-44c3-be57-6811114e6f4f","NEITHER_NICE_NOR_MEAN"
"Tantabus","#000031","62830e05-e4c6-4f2f-9cf1-ff2b00422ab2","SKIPPED"
"Maud Pie","#b8b7be","62830e05-e4c6-4f2f-9cf1-ff2b00422ab2","SOMEWHAT_NICE"
"Fluttershy","#fdf6af","62830e05-e4c6-4f2f-9cf1-ff2b00422ab2","VERY_NICE"
"Spike","#c391c6","b6473aa3-74c2-44c3-be57-6811114e6f4f","SOMEWHAT_NICE"
"Daring Do","#d9bf61","62830e05-e4c6-4f2f-9cf1-ff2b00422ab2","NEITHER_NICE_NOR_MEAN"
"Shining Armor","#f0f0f0","62830e05-e4c6-4f2f-9cf1-ff2b00422ab2","SOMEWHAT_NICE"
"Rarity","#edeef9","62830e05-e4c6-4f2f-9cf1-ff2b00422ab2","SOMEWHAT_NICE"
"Tirek","#a12e45","62830e05-e4c6-4f2f-9cf1-ff2b00422ab2","VERY_MEAN"
"Wind Rider","#a9d6e7","1f9c88ff-2955-43bd-b4fa-a84c66dc84a3","SKIPPED"
"Big McIntosh","#d9385a","b6473aa3-74c2-44c3-be57-6811114e6f4f","SOMEWHAT_NICE"
"Tempest Shadow","#52284c","1f9c88ff-2955-43bd-b4fa-a84c66dc84a3","SKIPPED"
"Mayor Mare","#d8c7a0","b6473aa3-74c2-44c3-be57-6811114e6f4f","NEITHER_NICE_NOR_MEAN"
"Storm King","#706d86","b6473aa3-74c2-44c3-be57-6811114e6f4f","SKIPPED"
"Nightmare Moon","#000406","b6473aa3-74c2-44c3-be57-6811114e6f4f","VERY_MEAN"
"Shadowbolts","#32323c","b6473aa3-74c2-44c3-be57-6811114e6f4f","SOMEWHAT_MEAN"
"Cherilee","#b26693","b6473aa3-74c2-44c3-be57-6811114e6f4f","SOMEWHAT_NICE"
"Fido (Diamond Dogs)","#98acba","1f9c88ff-2955-43bd-b4fa-a84c66dc84a3","SKIPPED"
"Braeburn","#f4eb88","b6473aa3-74c2-44c3-be57-6811114e6f4f","SOMEWHAT_NICE"
"Grubber","#465162","b6473aa3-74c2-44c3-be57-6811114e6f4f","SKIPPED"
"Tirek","#a12e45","1f9c88ff-2955-43bd-b4fa-a84c66dc84a3","SKIPPED"
"Maud Pie","#b8b7be","b6473aa3-74c2-44c3-be57-6811114e6f4f","NEITHER_NICE_NOR_MEAN"
"Windigos","#6da8bd","b6473aa3-74c2-44c3-be57-6811114e6f4f","SOMEWHAT_MEAN"
"Diamond Tiara","#fbc3ff","b6473aa3-74c2-44c3-be57-6811114e6f4f","VERY_MEAN"
"Capper Dapperpaws","#d1873d","b6473aa3-74c2-44c3-be57-6811114e6f4f","SKIPPED"
"Tantabus","#000031","ce0a0a67-3798-4bc8-b74f-c00e3c2e10d2","SKIPPED"
"Shining Armor","#f0f0f0","1f9c88ff-2955-43bd-b4fa-a84c66dc84a3","VERY_NICE"
"Princess Luna","#6265bb","2bcc2380-454c-4c80-82dd-4d4bb62e63d9","VERY_NICE"
"Apple Bloom","#f3f49b","2bcc2380-454c-4c80-82dd-4d4bb62e63d9","SOMEWHAT_NICE"
"Braeburn","#f4eb88","2bcc2380-454c-4c80-82dd-4d4bb62e63d9","SOMEWHAT_NICE"
"Smolder","#e29c25","2bcc2380-454c-4c80-82dd-4d4bb62e63d9","NEITHER_NICE_NOR_MEAN"
"Gilda","#af9246","2bcc2380-454c-4c80-82dd-4d4bb62e63d9","SOMEWHAT_MEAN"
"Capper Dapperpaws","#d1873d","2bcc2380-454c-4c80-82dd-4d4bb62e63d9","SOMEWHAT_MEAN"
"Tempest Shadow","#52284c","2bcc2380-454c-4c80-82dd-4d4bb62e63d9","SOMEWHAT_MEAN"
"Daybreaker","#fff4e3","2bcc2380-454c-4c80-82dd-4d4bb62e63d9","SOMEWHAT_MEAN"
"Applejack","#faba62","2bcc2380-454c-4c80-82dd-4d4bb62e63d9","SOMEWHAT_NICE"
"Filthy Rich","#d4bb80","2bcc2380-454c-4c80-82dd-4d4bb62e63d9","SOMEWHAT_MEAN"
"Diamond Tiara","#fbc3ff","2bcc2380-454c-4c80-82dd-4d4bb62e63d9","SOMEWHAT_MEAN"
"Tirek","#a12e45","2bcc2380-454c-4c80-82dd-4d4bb62e63d9","VERY_MEAN"
"Cozy Glow","#fbd8d3","2bcc2380-454c-4c80-82dd-4d4bb62e63d9","VERY_MEAN"
"Windigos","#6da8bd","2bcc2380-454c-4c80-82dd-4d4bb62e63d9","VERY_MEAN"
"Queen Chrysalis","#313131","2bcc2380-454c-4c80-82dd-4d4bb62e63d9","VERY_MEAN"
"Fluttershy","#fdf6af","2bcc2380-454c-4c80-82dd-4d4bb62e63d9","SOMEWHAT_NICE"
"Trixie Lulamoon","#70ade0","2bcc2380-454c-4c80-82dd-4d4bb62e63d9","SOMEWHAT_NICE"
"Flutterbat","#babea3","2bcc2380-454c-4c80-82dd-4d4bb62e63d9","SOMEWHAT_MEAN"
"Flim Flam Brothers","#efefa6","2bcc2380-454c-4c80-82dd-4d4bb62e63d9","VERY_MEAN"
"Granny Smith","#d2f391","2bcc2380-454c-4c80-82dd-4d4bb62e63d9","SOMEWHAT_NICE"
"Shadowbolts","#32323c","2bcc2380-454c-4c80-82dd-4d4bb62e63d9","SOMEWHAT_MEAN"
"Spike","#c391c6","2bcc2380-454c-4c80-82dd-4d4bb62e63d9","NEITHER_NICE_NOR_MEAN"
"Rover (Diamond Dogs)","#939393","2bcc2380-454c-4c80-82dd-4d4bb62e63d9","SOMEWHAT_MEAN"
"Tantabus","#000031","2bcc2380-454c-4c80-82dd-4d4bb62e63d9","SOMEWHAT_MEAN"
"Pony of Shadows","#424242","2bcc2380-454c-4c80-82dd-4d4bb62e63d9","SOMEWHAT_MEAN"
"Maud Pie","#b8b7be","2bcc2380-454c-4c80-82dd-4d4bb62e63d9","NEITHER_NICE_NOR_MEAN"
"Sunset Shimmer","#fecf69","2bcc2380-454c-4c80-82dd-4d4bb62e63d9","SOMEWHAT_NICE"
"Vampire Fruit Bat","#5e5957","2bcc2380-454c-4c80-82dd-4d4bb62e63d9","SOMEWHAT_MEAN"
"Rainbow Dash","#b3e8fe","2bcc2380-454c-4c80-82dd-4d4bb62e63d9","SOMEWHAT_NICE"
"Grogar","#2286d8","2bcc2380-454c-4c80-82dd-4d4bb62e63d9","VERY_MEAN"
"Wind Rider","#a9d6e7","2bcc2380-454c-4c80-82dd-4d4bb62e63d9","SKIPPED"
"Timberwolves","#3d2e21","2bcc2380-454c-4c80-82dd-4d4bb62e63d9","VERY_MEAN"
"Shining Armor","#f0f0f0","2bcc2380-454c-4c80-82dd-4d4bb62e63d9","SOMEWHAT_NICE"
"The Hydra","#b5883f","2bcc2380-454c-4c80-82dd-4d4bb62e63d9","VERY_MEAN"
"Mr. Cake","#f0e93d","51805360-03ef-4878-b6b2-ec16d1de0b42","SOMEWHAT_NICE"
"Starlight Glimmer","#edbcf3","2bcc2380-454c-4c80-82dd-4d4bb62e63d9","VERY_NICE"
"Storm King","#706d86","51805360-03ef-4878-b6b2-ec16d1de0b42","VERY_MEAN"
"Nurse Redheart","#ffffff","2bcc2380-454c-4c80-82dd-4d4bb62e63d9","VERY_NICE"
"Princess Celestia","#fcf7f9","2bcc2380-454c-4c80-82dd-4d4bb62e63d9","VERY_NICE"
"Twilight Sparkle","#cc93dd","2bcc2380-454c-4c80-82dd-4d4bb62e63d9","VERY_NICE"
"Maud Pie","#b8b7be","51805360-03ef-4878-b6b2-ec16d1de0b42","VERY_NICE"
"Changelings","#2b2b2b","2bcc2380-454c-4c80-82dd-4d4bb62e63d9","SOMEWHAT_MEAN"
"Mayor Mare","#d8c7a0","2bcc2380-454c-4c80-82dd-4d4bb62e63d9","SOMEWHAT_NICE"
"Daring Do","#d9bf61","2bcc2380-454c-4c80-82dd-4d4bb62e63d9","SOMEWHAT_NICE"
"Babs Seed","#e0a145","51805360-03ef-4878-b6b2-ec16d1de0b42","NEITHER_NICE_NOR_MEAN"
"Grubber","#465162","2bcc2380-454c-4c80-82dd-4d4bb62e63d9","NEITHER_NICE_NOR_MEAN"
"Spoiled Rich","#dd9ca4","2bcc2380-454c-4c80-82dd-4d4bb62e63d9","SOMEWHAT_MEAN"
"Discord","#68413d","2bcc2380-454c-4c80-82dd-4d4bb62e63d9","SOMEWHAT_MEAN"
"Rarity","#edeef9","2bcc2380-454c-4c80-82dd-4d4bb62e63d9","VERY_NICE"
"Parasprites","#428ec2","2bcc2380-454c-4c80-82dd-4d4bb62e63d9","SOMEWHAT_MEAN"
"Nightmare Moon","#000406","2bcc2380-454c-4c80-82dd-4d4bb62e63d9","VERY_MEAN"
"Sweetie Belle","#ede8ee","2bcc2380-454c-4c80-82dd-4d4bb62e63d9","SOMEWHAT_NICE"
"Silver Spoon","#a2b4c2","2bcc2380-454c-4c80-82dd-4d4bb62e63d9","SOMEWHAT_MEAN"
"Mr. Cake","#f0e93d","2bcc2380-454c-4c80-82dd-4d4bb62e63d9","SOMEWHAT_NICE"
"Silverstream","#f9d8fa","2bcc2380-454c-4c80-82dd-4d4bb62e63d9","SOMEWHAT_NICE"
"Fido (Diamond Dogs)","#98acba","2bcc2380-454c-4c80-82dd-4d4bb62e63d9","SKIPPED"
"Spot (Diamond Dogs)","#b7a384","2bcc2380-454c-4c80-82dd-4d4bb62e63d9","SOMEWHAT_MEAN"
"Thorax","#292929","2bcc2380-454c-4c80-82dd-4d4bb62e63d9","SOMEWHAT_NICE"
"Queen Novo","#f8ebf5","2bcc2380-454c-4c80-82dd-4d4bb62e63d9","SOMEWHAT_NICE"
"Mrs. Cake","#90eeff","2bcc2380-454c-4c80-82dd-4d4bb62e63d9","SOMEWHAT_NICE"
"Yona","#d1b982","2bcc2380-454c-4c80-82dd-4d4bb62e63d9","SOMEWHAT_NICE"
"Mane-iac","#7763a5","2bcc2380-454c-4c80-82dd-4d4bb62e63d9","SOMEWHAT_MEAN"
"Pony of Shadows","#424242","fa8214bc-8c80-4079-9374-1146ee305f1f","VERY_MEAN"
"Tantabus","#000031","fa8214bc-8c80-4079-9374-1146ee305f1f","NEITHER_NICE_NOR_MEAN"
"Discord","#68413d","fa8214bc-8c80-4079-9374-1146ee305f1f","VERY_MEAN"
"Nightmare Moon","#000406","8f9f919e-3ab6-409a-872d-190c21c397a1","VERY_MEAN"
"Filthy Rich","#d4bb80","fa8214bc-8c80-4079-9374-1146ee305f1f","NEITHER_NICE_NOR_MEAN"
"Princess Celestia","#fcf7f9","8f9f919e-3ab6-409a-872d-190c21c397a1","VERY_NICE"
"Scootaloo","#f9b864","fa8214bc-8c80-4079-9374-1146ee305f1f","VERY_NICE"
"Mrs. Cake","#90eeff","fa8214bc-8c80-4079-9374-1146ee305f1f","VERY_NICE"
"Braeburn","#f4eb88","8f9f919e-3ab6-409a-872d-190c21c397a1","NEITHER_NICE_NOR_MEAN"
"Spike","#c391c6","fa8214bc-8c80-4079-9374-1146ee305f1f","VERY_NICE"
"Yona","#d1b982","8f9f919e-3ab6-409a-872d-190c21c397a1","SOMEWHAT_NICE"
"Princess Cadance","#f9c3e4","8f9f919e-3ab6-409a-872d-190c21c397a1","VERY_NICE"
"Spot (Diamond Dogs)","#b7a384","8f9f919e-3ab6-409a-872d-190c21c397a1","SOMEWHAT_MEAN"
"Queen Chrysalis","#313131","8f9f919e-3ab6-409a-872d-190c21c397a1","VERY_MEAN"
"Mr. Cake","#f0e93d","8f9f919e-3ab6-409a-872d-190c21c397a1","VERY_NICE"
"Thorax","#292929","8f9f919e-3ab6-409a-872d-190c21c397a1","SOMEWHAT_NICE"
"Windigos","#6da8bd","fa8214bc-8c80-4079-9374-1146ee305f1f","NEITHER_NICE_NOR_MEAN"
"Big McIntosh","#d9385a","8f9f919e-3ab6-409a-872d-190c21c397a1","VERY_NICE"
"Tempest Shadow","#52284c","8f9f919e-3ab6-409a-872d-190c21c397a1","VERY_MEAN"
"Shining Armor","#f0f0f0","fa8214bc-8c80-4079-9374-1146ee305f1f","VERY_NICE"
"Rainbow Dash","#b3e8fe","8f9f919e-3ab6-409a-872d-190c21c397a1","SOMEWHAT_NICE"
"Cockatrice","#378f90","8f9f919e-3ab6-409a-872d-190c21c397a1","VERY_MEAN"
"Babs Seed","#e0a145","fa8214bc-8c80-4079-9374-1146ee305f1f","SOMEWHAT_MEAN"
"Filthy Rich","#d4bb80","8f9f919e-3ab6-409a-872d-190c21c397a1","SOMEWHAT_MEAN"
"Scootaloo","#f9b864","8f9f919e-3ab6-409a-872d-190c21c397a1","SOMEWHAT_NICE"
"Maud Pie","#b8b7be","938b5521-99b3-45f9-890b-dd5ea53e89c2","VERY_MEAN"
"Princess Celestia","#fcf7f9","938b5521-99b3-45f9-890b-dd5ea53e89c2","SOMEWHAT_MEAN"
"Twilight Sparkle","#cc93dd","8f9f919e-3ab6-409a-872d-190c21c397a1","SOMEWHAT_NICE"
"Timberwolves","#3d2e21","938b5521-99b3-45f9-890b-dd5ea53e89c2","VERY_MEAN"
"Mane-iac","#7763a5","938b5521-99b3-45f9-890b-dd5ea53e89c2","SOMEWHAT_MEAN"
"Pony of Shadows","#424242","8f9f919e-3ab6-409a-872d-190c21c397a1","VERY_MEAN"
"Smolder","#e29c25","938b5521-99b3-45f9-890b-dd5ea53e89c2","VERY_MEAN"
"Filthy Rich","#d4bb80","938b5521-99b3-45f9-890b-dd5ea53e89c2","VERY_MEAN"
"Daybreaker","#fff4e3","938b5521-99b3-45f9-890b-dd5ea53e89c2","VERY_MEAN"
"Vampire Fruit Bat","#5e5957","8f9f919e-3ab6-409a-872d-190c21c397a1","VERY_MEAN"
"Flim Flam Brothers","#efefa6","938b5521-99b3-45f9-890b-dd5ea53e89c2","VERY_MEAN"
"Shadowbolts","#32323c","8f9f919e-3ab6-409a-872d-190c21c397a1","VERY_MEAN"
"Garble","#981926","938b5521-99b3-45f9-890b-dd5ea53e89c2","VERY_MEAN"
"Wind Rider","#a9d6e7","938b5521-99b3-45f9-890b-dd5ea53e89c2","VERY_MEAN"
"The Hydra","#b5883f","8f9f919e-3ab6-409a-872d-190c21c397a1","VERY_MEAN"
"Rainbow Dash","#b3e8fe","938b5521-99b3-45f9-890b-dd5ea53e89c2","VERY_MEAN"
"Chimera","#dc7c30","938b5521-99b3-45f9-890b-dd5ea53e89c2","VERY_MEAN"
"Diamond Tiara","#fbc3ff","8f9f919e-3ab6-409a-872d-190c21c397a1","VERY_MEAN"
"Spot (Diamond Dogs)","#b7a384","938b5521-99b3-45f9-890b-dd5ea53e89c2","VERY_MEAN"
"Cozy Glow","#fbd8d3","938b5521-99b3-45f9-890b-dd5ea53e89c2","VERY_MEAN"
"Twilight Sparkle","#cc93dd","938b5521-99b3-45f9-890b-dd5ea53e89c2","VERY_MEAN"
"Tirek","#a12e45","8f9f919e-3ab6-409a-872d-190c21c397a1","VERY_MEAN"
"Shining Armor","#f0f0f0","938b5521-99b3-45f9-890b-dd5ea53e89c2","VERY_MEAN"
"Mayor Mare","#d8c7a0","938b5521-99b3-45f9-890b-dd5ea53e89c2","VERY_MEAN"
"Starlight Glimmer","#edbcf3","938b5521-99b3-45f9-890b-dd5ea53e89c2","VERY_MEAN"
"Starlight Glimmer","#edbcf3","8f9f919e-3ab6-409a-872d-190c21c397a1","VERY_MEAN"
"Apple Bloom","#f3f49b","938b5521-99b3-45f9-890b-dd5ea53e89c2","VERY_MEAN"
"Applejack","#faba62","938b5521-99b3-45f9-890b-dd5ea53e89c2","VERY_MEAN"
"Trixie Lulamoon","#70ade0","938b5521-99b3-45f9-890b-dd5ea53e89c2","VERY_MEAN"
"Grubber","#465162","8f9f919e-3ab6-409a-872d-190c21c397a1","SOMEWHAT_MEAN"
"King Sombra","#4e4e4e","938b5521-99b3-45f9-890b-dd5ea53e89c2","VERY_MEAN"
"Braeburn","#f4eb88","938b5521-99b3-45f9-890b-dd5ea53e89c2","VERY_MEAN"
"Timberwolves","#3d2e21","8f9f919e-3ab6-409a-872d-190c21c397a1","VERY_MEAN"
"Discord","#68413d","938b5521-99b3-45f9-890b-dd5ea53e89c2","VERY_MEAN"
"Rarity","#edeef9","938b5521-99b3-45f9-890b-dd5ea53e89c2","VERY_MEAN"
"Gilda","#af9246","8f9f919e-3ab6-409a-872d-190c21c397a1","SOMEWHAT_MEAN"
"Pony of Shadows","#424242","938b5521-99b3-45f9-890b-dd5ea53e89c2","VERY_MEAN"
"Nurse Redheart","#ffffff","938b5521-99b3-45f9-890b-dd5ea53e89c2","VERY_MEAN"
"Granny Smith","#d2f391","fa8214bc-8c80-4079-9374-1146ee305f1f","VERY_NICE"
"Princess Cadance","#f9c3e4","938b5521-99b3-45f9-890b-dd5ea53e89c2","VERY_MEAN"
"Parasprites","#428ec2","8f9f919e-3ab6-409a-872d-190c21c397a1","NEITHER_NICE_NOR_MEAN"
"Vampire Fruit Bat","#5e5957","938b5521-99b3-45f9-890b-dd5ea53e89c2","VERY_MEAN"
"King Sombra","#4e4e4e","fa8214bc-8c80-4079-9374-1146ee305f1f","VERY_MEAN"
"Grubber","#465162","938b5521-99b3-45f9-890b-dd5ea53e89c2","VERY_MEAN"
"Shining Armor","#f0f0f0","8f9f919e-3ab6-409a-872d-190c21c397a1","VERY_NICE"
"Fluttershy","#fdf6af","938b5521-99b3-45f9-890b-dd5ea53e89c2","VERY_MEAN"
"Tirek","#a12e45","938b5521-99b3-45f9-890b-dd5ea53e89c2","VERY_MEAN"
"Discord","#68413d","8f9f919e-3ab6-409a-872d-190c21c397a1","SOMEWHAT_MEAN"
"Daring Do","#d9bf61","938b5521-99b3-45f9-890b-dd5ea53e89c2","VERY_MEAN"
"Silverstream","#f9d8fa","938b5521-99b3-45f9-890b-dd5ea53e89c2","VERY_MEAN"
"Mrs. Cake","#90eeff","938b5521-99b3-45f9-890b-dd5ea53e89c2","VERY_MEAN"
"Flutterbat","#babea3","938b5521-99b3-45f9-890b-dd5ea53e89c2","VERY_MEAN"
"Flutterbat","#babea3","8f9f919e-3ab6-409a-872d-190c21c397a1","NEITHER_NICE_NOR_MEAN"
"Silver Spoon","#a2b4c2","938b5521-99b3-45f9-890b-dd5ea53e89c2","VERY_MEAN"
"Capper Dapperpaws","#d1873d","938b5521-99b3-45f9-890b-dd5ea53e89c2","VERY_MEAN"
"Silverstream","#f9d8fa","8f9f919e-3ab6-409a-872d-190c21c397a1","VERY_NICE"
"Cherilee","#b26693","938b5521-99b3-45f9-890b-dd5ea53e89c2","VERY_MEAN"
"Gilda","#af9246","938b5521-99b3-45f9-890b-dd5ea53e89c2","VERY_MEAN"
"Daybreaker","#fff4e3","8f9f919e-3ab6-409a-872d-190c21c397a1","SOMEWHAT_MEAN"
"Sweetie Belle","#ede8ee","938b5521-99b3-45f9-890b-dd5ea53e89c2","VERY_MEAN"
"Princess Luna","#6265bb","938b5521-99b3-45f9-890b-dd5ea53e89c2","VERY_MEAN"
"Storm King","#706d86","8f9f919e-3ab6-409a-872d-190c21c397a1","VERY_MEAN"
"Diamond Tiara","#fbc3ff","938b5521-99b3-45f9-890b-dd5ea53e89c2","VERY_MEAN"
"Cockatrice","#378f90","938b5521-99b3-45f9-890b-dd5ea53e89c2","VERY_MEAN"
"Rarity","#edeef9","8f9f919e-3ab6-409a-872d-190c21c397a1","SOMEWHAT_NICE"
"Grogar","#2286d8","8f9f919e-3ab6-409a-872d-190c21c397a1","VERY_MEAN"
"Changelings","#2b2b2b","938b5521-99b3-45f9-890b-dd5ea53e89c2","VERY_MEAN"
"Scootaloo","#f9b864","938b5521-99b3-45f9-890b-dd5ea53e89c2","VERY_MEAN"
"Rover (Diamond Dogs)","#939393","8f9f919e-3ab6-409a-872d-190c21c397a1","SOMEWHAT_MEAN"
"Big McIntosh","#d9385a","938b5521-99b3-45f9-890b-dd5ea53e89c2","VERY_MEAN"
"Tantabus","#000031","938b5521-99b3-45f9-890b-dd5ea53e89c2","VERY_MEAN"
"Thorax","#292929","938b5521-99b3-45f9-890b-dd5ea53e89c2","VERY_MEAN"
"Fido (Diamond Dogs)","#98acba","938b5521-99b3-45f9-890b-dd5ea53e89c2","VERY_MEAN"
"Spike","#c391c6","938b5521-99b3-45f9-890b-dd5ea53e89c2","VERY_MEAN"
"Gladmane","#7f74c1","938b5521-99b3-45f9-890b-dd5ea53e89c2","VERY_MEAN"
"Storm King","#706d86","938b5521-99b3-45f9-890b-dd5ea53e89c2","VERY_MEAN"
"Sunset Shimmer","#fecf69","938b5521-99b3-45f9-890b-dd5ea53e89c2","VERY_MEAN"
"Maud Pie","#b8b7be","84a7cb32-ba18-4a2f-b707-aab9a8cdd963","SOMEWHAT_NICE"
"Spoiled Rich","#dd9ca4","938b5521-99b3-45f9-890b-dd5ea53e89c2","VERY_MEAN"
"Vampire Fruit Bat","#5e5957","84a7cb32-ba18-4a2f-b707-aab9a8cdd963","SKIPPED"
"Parasprites","#428ec2","938b5521-99b3-45f9-890b-dd5ea53e89c2","VERY_MEAN"
"Queen Novo","#f8ebf5","938b5521-99b3-45f9-890b-dd5ea53e89c2","VERY_MEAN"
"Queen Novo","#f8ebf5","fa8214bc-8c80-4079-9374-1146ee305f1f","SOMEWHAT_NICE"
"Twilight Sparkle","#cc93dd","84a7cb32-ba18-4a2f-b707-aab9a8cdd963","SOMEWHAT_NICE"
"Pinkie Pie","#f9b8d2","84a7cb32-ba18-4a2f-b707-aab9a8cdd963","VERY_NICE"
"Chimera","#dc7c30","fa8214bc-8c80-4079-9374-1146ee305f1f","NEITHER_NICE_NOR_MEAN"
"Mr. Cake","#f0e93d","84a7cb32-ba18-4a2f-b707-aab9a8cdd963","VERY_NICE"
"Pinkie Pie","#f9b8d2","fa8214bc-8c80-4079-9374-1146ee305f1f","VERY_NICE"
"Sunset Shimmer","#fecf69","84a7cb32-ba18-4a2f-b707-aab9a8cdd963","SOMEWHAT_MEAN"
"Queen Novo","#f8ebf5","84a7cb32-ba18-4a2f-b707-aab9a8cdd963","SKIPPED"
